accommodationId,coordinates.latitude,coordinates.longitude,details.name,details.stars,details.address.first,details.address.last,title
17021746,45.96023941040039,12.661786079406738,Albergo Residence Italia Vintage Hotel,3,"Piazza Costantini 6,","33170 Pordenone, PN, Italia",hotel 3*
27106816,45.91657257080078,12.764739990234377,Hotel L'ultimo Mulino,4,"Via Molino, 45,","33080 Fiume Veneto, PN, Italia",hotel 4*
1287402,45.89750671386719,12.602712631225586,Hotel Prata Verde,3,"Via Angelo Dino De Carli 42,","33080 Prata di Pordenone, PN, Italia",hotel 3*
25081403,45.877197265625,12.611148834228516,Il Cecchini,3,"Fraz. Cecchini - Via Sant'Antonio, 9,","33087 Pasiano di Pordenone, PN, Italia",hotel 3*
1021400,45.959251403808594,12.65980052947998,Hotel Minerva,4,"Piazza XX Settembre 5,","33170 Pordenone, PN, Italia",hotel 4*
13192208,45.96906280517578,12.69443416595459,Hotel Naonis,3,"Via Musil 1,","33084 Cordenons, PN, Italia",hotel 3*
59723750,45.93960189819336,12.653193473815918,Dépendance Ragaraja Con Sauna E Idromassaggio,0,"via san gregorio Bassa tra il 6 e 8,","33170 Pordenone, PN, Italia",hotel
25123444,45.66242218017578,9.678470611572266,Hotel La Cascata,3,"Via Trieste 28,","24052 Azzano San Paolo, BG, Italia",hotel 3*
16459137,45.66596984863281,9.674363136291504,Like Home Boutique Hotel,0,"Via Giacomo Leopardi 1,","24052 Azzano San Paolo, BG, Italia",hotel
193124,45.705108642578125,9.660907745361328,Locanda Mimmo,0,"Via Bartolomeo Colleoni 17,","24129 Bergamo, BG, Italia",hotel
52550955,45.70392227172851,9.663556098937988,Locanda Cavour,0,"Via Gombito 7/A,","24129 Bergamo, BG, Italia",hotel
16430541,45.687286376953125,9.667698860168455,B&b Hotel Bergamo,3,"Via Autostrada 2/A,","24126 Bergamo, BG, Italia",hotel 3*
15526884,45.69401168823242,9.670573234558104,"Hotel Cappello D'oro, Bw Signature Collection",4,"Viale Papa Giovanni XXIII 12,","24121 Bergamo, BG, Italia",hotel 4*
17076970,45.70694732666016,9.655949592590332,Le Funi Hotel,4,"Via San Vigilio 1,","24129  Bergamo, BG, Italia",hotel 4*
1075558,45.69810104370117,9.667153358459473,Hotel Excelsior San Marco,4,"Piazzale della Repubblica 6,","24122 Bergamo, BG, Italia",hotel 4*
15550982,45.68661880493164,9.668761253356934,Hotel Città Dei Mille,3,"Via Autostrada 3/C,","24126 Bergamo, BG, Italia",hotel 3*
15659123,45.693607330322266,9.669854164123535,Arli Hotel Business And Wellness,3,"Largo Porta Nuova 12,","24122 Bergamo, BG, Italia",hotel 3*
16413707,45.69096374511719,9.67404079437256,Best Western Hotel Piemontese,4,"Piazzale Marconi 11,","24122 Bergamo, BG, Italia",hotel 4*
13078485,45.69232177734375,9.672636032104492,Mercure Bergamo Centro Palazzo Dolci,4,"Viale Papa Giovanni XXIII, 100,","24121 Bergamo, BG, Italia",hotel 4*
15526886,45.67026138305664,9.662430763244627,Berghotel,3,"Via per Azzano San Paolo 4,","24126 Bergamo, BG, Italia",hotel 3*
16940856,45.73302459716797,9.637981414794922,Albergo Villa Priula,3,"32 Via Martiri della Libertà,","24010 Sorisole, BG, Italia",hotel 3*
33873298,45.69928359985352,9.653874397277832,Albergo 900strati,1,"VIA DELLO STATUTO, 23,","24128 Bergamo, BG, Italia",hotel 1*
15526888,45.68863677978515,9.668269157409668,Hotel San Giorgio,3,"Via San Giorgio 10,","24122 Bergamo, BG, Italia",hotel 3*
27871010,45.71691131591797,9.596803665161133,Cornelle Hotel,3,"18 Via Cornelle,","24030 Valbrembo, BG, Italia",hotel 3*
16387858,45.65487289428711,9.7464017868042,Airport Hotel Bergamo,4,"Via Don Ubiali 1,","24060 Bagnatica, BG, Italia",hotel 4*
90035357,45.6899528503418,9.67227554321289,Ar Suites&art,0,"9 Via Geremia Bonomelli,","24122 Bergamo, BG, Italia",hotel
154920,45.66510009765625,9.769232749938965,Joia Hotel & Luxury Apartments,4,"Via Cascina Cà,","24060 Brusaporto, BG, Italia",hotel 4*
1526149,45.70446014404297,9.662891387939451,Il Sole,2,"Via Colleoni 1,","24129 Bergamo, BG, Italia",hotel 2*
15526890,45.69187927246094,9.671812057495115,Nh Bergamo,4,"Paleocapa 1G,","24100 Bergamo, BG, Italia",hotel 4*
2170958,45.69749450683594,9.674677848815918,La Castellana Loft Hotel,3,"Via Torquato Tasso 42,","24121 Bergamo, BG, Italia",hotel 3*
16390948,45.67450714111328,9.688387870788574,57 Reshotel Orio,0,"Via Europa 4/6,","24050 Orio al Serio, BG, Italia",hotel
95261078,45.699588775634766,9.65333652496338,Foresteria 900strati,0,"29 Via dello Statuto,","24128 Bergamo, BG, Italia",hotel
13858427,45.67190933227539,9.65937042236328,Bergamo Bella B&b,3,"Via Carlo Alberto 18a,","24126 Bergamo, BG, Italia",hotel 3*
14542775,45.695770263671875,9.597790718078612,Hotel La Quercia,3,"Via Dorotina 11,","24030 Mozzo, BG, Italia",hotel 3*
15554169,45.65024948120117,9.70621395111084,Winter Garden Hotel Bergamo Airport,4,"Via Padergnone 52,","24050 Grassobbio, BG, Italia",hotel 4*
15548825,45.67020034790039,9.60200023651123,Art & Hotel Treviolo,3,"Via Compagnoni 31,","24048 Treviolo, BG, Italia",hotel 3*
75074250,45.698143005371094,9.6754732131958,Palazzo Santo Spirito,4,"Via Torquato Tasso 82,","24121 Bergamo, BG, Italia",hotel 4*
1218376,45.69874954223633,9.60305118560791,Bes Hotel Bergamo Ovest,4,"Via Fausto Radici 3,","24030 Mozzo, BG, Italia",hotel 4*
15493595,45.68108749389648,9.675389289855955,Starhotels Cristallo Palace,4,"Via Betty Ambiveri 35,","24126 Bergamo, BG, Italia",hotel 4*
56823203,45.65632629394531,9.646464347839355,Art & Hotel,4,"Via Santuario 43,","24040 Stezzano, BG, Italia",hotel 4*
2092067,45.709102630615234,9.651374816894531,Relais San Vigilio Al Castello,4,"Via al Castello 7/9,","24129 Bergamo, BG, Italia",hotel 4*
1366738,45.691131591796875,9.577191352844238,Settecento Hotel,4,"Via Milano 3,","24030 Presezzo, BG, Italia",hotel 4*
16313192,45.69085311889648,9.700616836547852,Hotel Post,2,"Via Borgo Palazzo 191,","24125 Bergamo, BG, Italia",hotel 2*
16678810,45.692359924316406,9.663128852844238,Petronilla - Hotel In Bergamo,4,"Via San Lazzaro 4,","24122 Bergamo, BG, Italia",hotel 4*
18863270,45.70466613769531,9.66209316253662,Hotel Piazza Vecchia,4,"Via B. Colleoni 3/5,","24129 Bergamo, BG, Italia",hotel 4*
15583986,45.70369338989258,9.663813591003418,Gombithotel,4,"Via Mario Lupo 6,","24129 Bergamo, BG, Italia",hotel 4*
1893417,45.704490661621094,9.66370964050293,La Torta Di Mele,0,"Via Mayr6,","24129 Bergamo, BG, Italia",hotel
14283351,45.70697784423828,9.569048881530762,Hotel Borgo Brianteo,4,"Via Diaz 25,","20036 Ponte San Pietro, BG, Italia",hotel 4*
94180973,45.7032585144043,9.691020011901855,"Radisson Blu Hotel, Bergamo Choruslife",0,"VIA CARLO SERASSI 26,","24124 Bergamo, BG, Italia",hotel
53648442,45.68871307373047,9.640009880065918,Life Hotel,4,"Via Briantea, 5,","24129 Bergamo, BG, Italia",hotel 4*
15549218,45.66413879394531,9.698375701904297,Nh Orio Al Serio,4,"Via Portico 75,","24050 Orio al Serio, BG, Italia",hotel 4*
120871,45.76638412475586,8.81227970123291,Stay Hotel,3,"Via Gallarate 2,","21022 Brunello, VA, Italia",hotel 3*
16482511,45.77937316894531,8.698183059692383,Hotel Residence Montelago,4,"Via Roma 32/34,","21020 Ternate, VA, Italia",hotel 4*
1425337,45.79302978515625,8.75411605834961,Villa Baroni,3,"Via Acquadro 12,","21020 Bodio Lomnago, VA, Italia",hotel 3*
15593569,45.84192657470703,8.736212730407715,Hotel Bel Sit,4,"Viale Borghi 28,","21025 Comerio, VA, Italia",hotel 4*
25074135,45.781307220458984,8.795767784118652,Hotel Locanda Dei Mai Intees,4,"Via Monte Grappa 22,","21022 Azzate, VA, Italia",hotel 4*
12934609,45.79875946044922,8.746562957763672,Equirelais,0,"Via Sceree 66,","21020 Cazzago Brabbia, VA, Italia",hotel
78700300,45.8857307434082,8.705869674682617,Appartamento Del Vecchio Convento,3,"17 Via G. Marconi,","21030 Azzio, VA, Italia",hotel 3*
25700831,45.94841384887695,10.20571517944336,Albergo Venturelli,4,"Via Roma, 9,","25042 Borno, BS, Italia",hotel 4*
16756272,45.91978454589844,10.057372093200684,Active Hotel,0,"Via s. Pellico 6,","24020 Castione della Presolana, BG, Italia",hotel
92526858,45.946834564208984,10.198628425598145,Albergo Rusen,3,"Via Vittorio Veneto, 114,","25042 Borno, BS, Italia",hotel 3*
1038571,45.919219970703125,10.057558059692385,Hotel Milano Alpen Resort Meeting&spa,4,"Via S. Pellico 3,","24020 Castione della Presolana, BG, Italia",hotel 4*
27245668,46.26103591918945,8.319300651550293,Albergo Meublè Vecchio Scarpone,3,"Via Roma 48,","28861 Baceno, VB, Italia",hotel 3*
1866208,46.29800033569336,8.362666130065918,Albergo Monte Giove,2,"Strada S659  31,","28866 Premia, VB, Italia",hotel 2*
2373265,46.2289924621582,8.3077239990234375,Albergo Edelweiss - Larespa,3,"n.ab. Viceno,7,","28862 Crodo, VB, Italia",hotel 3*
65019506,40.79296875,14.079527854919434,Baia Flegrea Meublè,0,"Via della Shoah Via Francesco Petrarca 19,","80070 Bacoli, NA, Italia",hotel
1056309,40.80575942993164,14.070401191711426,Villa Gervasio,0,"Via Bellavista 176, Bacoli 80070 (NA),","80070 Bacoli, NA, Italia",hotel
15526867,40.82540512084961,14.075239181518556,Hotel Il Gabbiano,3,"via Cicerone 21,","80070 Bacoli, NA, Italia",hotel 3*
16368574,40.78470993041992,14.08762264251709,Hotel Cala Moresca,4,"Via Del Faro 44,","80070 Bacoli, NA, Italia",hotel 4*
95937983,40.79404830932617,14.068249702453612,Happyrooms,3,"2 Via Miliscola, 80070 Bacoli, Campanie, Italie,","Bacoli, NA, Italy",hotel 3*
91292092,40.78921890258789,14.066693305969238,Calea Boutique Hotel,4,"31 Via Lido Miliscola,","80070 Bacoli, NA, Italia",hotel 4*
93050956,40.84095764160156,14.061930656433104,Hotel Cocceio,3,"Via Scalandrone, 109,","80070 Bacoli, NA, Italia",hotel 3*
60156872,40.82573699951172,14.073431968688965,Dimora Dei Lari,0,"23 Via Cicerone,","80070 Bacoli, NA, Italia",hotel
1360852,40.78699493408203,14.08310317993164,Hotel Villa Del Mare,0,"67/69 Via Sacello Di Miseno,","80070 Bacoli, NA, Italia",hotel
16430524,40.891719818115234,14.078557968139648,Hotel Vogue,2,"Via Masseria Vecchia 79 Giugliano in Camapania,","80014 Giugliano, NA, Italia",hotel 2*
1135861,40.83237075805664,14.139065742492676,Gli Dei,4,"Via Coste di Agnano 21,","80078 Pozzuoli, NA, Italia",hotel 4*
94326256,40.789207458496094,14.066495895385742,Calea Boutique Hotel,0,"Via Lido Miliscola 31,","80070 Bacoli, NA, Italia",hotel
1635646,40.90142822265625,14.04304313659668,Hotel Premiere,4,"Via Ripuaria 316/A,","80014 Giugliano, NA, Italia",hotel 4*
15527694,40.820945739746094,14.150017738342283,Mini Hotel - Angolo Di Paradiso -,3,"San Gennaro Agnano, 66,","80078 Pozzuoli, NA, Italia",hotel 3*
16390946,40.90056228637695,14.040955543518066,Hotel Bellavista,3,"Via Domitiana km 46,000,","80014 Giugliano, NA, Italia",hotel 3*
63913439,40.90266418457031,14.051430702209473,Hotel La Mela,3,"333 Via Ripuaria,","80014 Giugliano, NA, Italia",hotel 3*
16314087,40.8171272277832,14.175743103027344,Hotel Nuvò,4,"Via Nuova Agnano 5 Angolo Via Diocleziano, Municipalità 10,","80125 Napoli, NA, Italia",hotel 4*
1040276,40.831764221191406,14.092700958251951,Hotel La Tripergola,3,"Miliscola 165,","80078 Pozzuoli, NA, Italia",hotel 3*
15553485,40.89044570922851,14.08395767211914,Hotel La Fayette,3,"Via S. Nullo 80,","80014 Giugliano, NA, Italia",hotel 3*
15500141,40.85260391235352,14.085416793823242,Agave Hotel,4,"SS 7/IV Domitiana Km 53+390,","80078 Pozzuoli, NA, Italia",hotel 4*
16489267,40.88026809692383,14.05622100830078,Hotel Happy Days,3,"Via Madonna Del Pantano,121,","80014 Giugliano, NA, Italia",hotel 3*
2485525,40.81032943725586,14.04698085784912,Villa Aragonese Rooms,0,"Via Torregaveta 169,","80070 Monte di Procida, NA, Italia",hotel
1280210,40.81908416748047,14.17786693572998,Hotel Kennedy,0,"John Fitzgerald Kennedy 425, Municipalità 10,","80125 Napoli, NA, Italia",hotel
13849610,40.76227951049805,14.010390281677246,Solcalante,3,"Via Serra 1,","80079 Procida, NA, Italia",hotel 3*
40548122,40.822811126708984,14.139720916748049,Grand Hotel Serapide,4,"34 Via San Gennaro Agnano,","80078 Pozzuoli, NA, Italia",hotel 4*
64503208,40.82813262939453,14.124476432800291,Boutique Hotel Palazzo Donna Iulia,3,"11 Via Pollice,","80078 Pozzuoli, NA, Italia",hotel 3*
1135858,40.9012451171875,14.040602684020996,Hotel Miramare,3,"Via Domitiana Km 46,","80014 Giugliano, NA, Italia",hotel 3*
91640636,40.7997932434082,14.05943489074707,Don Salvatore Resort,0,"309 Via Cappella,","80070 Monte di Procida, NA, Italia",hotel
16428139,40.81960678100586,14.174838066101074,Hotel Villa Maria,3,"Via Nuova Agnano 37, Municipalità 10,","80125 Napoli, NA, Italia",hotel 3*
15477146,40.83033752441406,14.084707260131836,Hotel Villa Luisa,4,"Via Tripergola, 50,","80078 Pozzuoli, NA, Italia",hotel 4*
25614216,40.8370361328125,14.17513370513916,Hotel Kursaal,3,"Via Raffaele Ruggiero 289, Municipalità 10,","80125 Napoli, NA, Italia",hotel 3*
11047149,40.82648468017578,14.12231731414795,Hotel Terme Neronensis,4,"Via G. Pergolesi 29/bis,","80078 Pozzuoli, NA, Italia",hotel 4*
15495325,40.8277587890625,14.15542984008789,American Hotel,4,"Via Antiniana, 15,","80078 Pozzuoli, NA, Italia",hotel 4*
71645139,40.84223937988281,14.08339023590088,Hotel Vistamare,0,"Via Montenuovo Licola Patria 120,","80078 Pozzuoli, NA, Italia",hotel
91962616,40.903045654296875,14.051191329956056,Hotel Proibito,3,"Via Ripuaria, 371,","80014 Giugliano, NA, Italia",hotel 3*
15527692,40.83546447753906,14.096200942993164,Hotel Santa Marta,3,"via Licola Patria 28,","80072 Pozzuoli, NA, Italia",hotel 3*
19571277,40.82963562011719,14.083834648132324,Hotel Sibilla Residence,2,"Via Miliscola 173/175,","80078 Pozzuoli, NA, Italia",hotel 2*
1365220,40.82379913330078,14.171867370605469,Montespina Park Hotel,4,"Via Provinciale San Gennaro n. 2, Municipalità 10,","80125 Napoli, NA, Italia",hotel 4*
77951534,40.78544235229492,14.084759712219238,Suites Venustas Park,0,"Via Dragonara,","Bacoli, NA, Italia",hotel
85478714,40.86360931396485,14.04603385925293,Luxury Resort,3,"Viale Sibilla,","80078 Pozzuoli, NA, Italia",hotel 3*
42638797,40.89434814453125,14.102317810058594,Hotel Cristian,3,"via s.nullo 39,,","80014 Giugliano, NA, Italia",hotel 3*
1340920,40.90145111083984,14.040301322937012,La Costiera Hotel,4,"Via Domitiana Km.46 -LocalitÃ Varcaturo,","80014 Giugliano, NA, Italia",hotel 4*
1065049,40.833702087402344,14.110471725463867,Puteoli Palace Hotel,3,"Campi Flegrei 30,","80078 Pozzuoli, NA, Italia",hotel 3*
1614368,40.82091522216797,14.154850959777832,Hotel Tiro A Volo,3,"Via San Gennaro 69/A,","80078 Pozzuoli, NA, Italia",hotel 3*
15553351,40.8273811340332,14.154711723327637,Suites & Residence Hotel,4,"Via Antiniana 19,","80078 Pozzuoli, NA, Italia",hotel 4*
92494550,40.89802551269531,14.034501075744627,Hotel Barracuda,3,"Via Licola Mare, 169,","80014 Giugliano, NA, Italia",hotel 3*
1100656,40.84403991699219,14.163994789123535,Hotel Miravalle,3,"Via Astroni, Agnano 380, Municipalità 9,","80100 Napoli, NA, Italia",hotel 3*
59760280,40.8930778503418,14.037981986999512,Cupido Park,3,"Via Licola Mare 202,","80014 Giugliano, NA, Italia",hotel 3*
15482878,40.82575988769531,14.180464744567873,Hotel San Paolo,4,"Via Terracina 159, Municipalità 10,","80125 Napoli, NA, Italia",hotel 4*
10044965,40.78540802001953,14.084854125976562,Venustas Park Hotel,0,"Via Dragonara, 35,","80070 Bacoli, NA, Italia",hotel
87196825,40.88828659057617,14.093952178955078,Dea Suite,0,"Via Vicinale Ficocelle 49,","80014 Giugliano, NA, Italia",hotel
81000006,40.7519645690918,14.009368896484377,La Torre Boutique Rooms,0,"via giovanni da procida,","80079 Procida, NA, Italia",hotel
29683540,43.830814361572266,7.848537921905518,Albergo Giuan Arma Di Taggia,0,"290 Via Cristoforo Colombo Arma di Taggia,","18018 Taggia, IM, Italia",hotel
27244634,43.830421447753906,7.849127769470215,Hotel Vita Serena,1,"Via Candido Queriolo 102,","18018 Taggia, IM, Italia",hotel 1*
16433036,43.83857727050781,7.89785623550415,Best Western Hotel Anthurium,4,"Via Aurelia Levante 2,","18010 Santo Stefano al Mare, IM, Italia",hotel 4*
92499788,43.83365249633789,7.854944229125977,Hoteleuropa,2,"Via della Stazione, 137,","18018 Taggia, IM, Italia",hotel 2*
1035696,43.83310317993164,7.851389884948731,Hotel Jean Marie,3,"Via Andrea Doria 40,","18018 Taggia, IM, Italia",hotel 3*
64921157,43.861236572265625,7.853614807128906,Albergo Florida Taggia,1,"Via Mazzini 38,","18018 Taggia, IM, Italia",hotel 1*
57214120,43.91946029663086,7.845399856567383,Le Macine Del Confluente,3,"Località Oxentina, snc,","18010 Badalucco, IM, Italia",hotel 3*
1931870,43.8679313659668,7.798389911651611,Vecchia Fattoria,0,"Strada Provinciale Sud 101,","18034 Ceriana, IM, Italia",hotel
1370748,43.83553314208984,7.856060981750488,Hotel Arma Ristorante,3,"Via Aurelia Levante 6,","18018 Taggia, IM, Italia",hotel 3*
81265863,45.18470764160156,9.489787101745604,Locanda Il Portone,0,"18 Via della Vittoria,","20078 San Colombano al Lambro, MI, Italia",hotel
24479782,45.01642990112305,9.4492826461792,Valtidone Hotel,3,"Via Mottaziana 10,","29011 Borgonovo Val Tidone, PC, Italia",hotel 3*
1164858,45.172454833984375,9.587519645690918,Break Hotel,4,"Via Marconi 5,","26864 Ospedaletto Lodigiano, LO, Italia",hotel 4*
10276224,38.56835174560547,16.522499084472656,"Studio In Badolato, With Wonderful Sea View, Pool Access, Furnished Te",0,"Via S. Domenico 6,","88060 Badolato, CZ, Italia",hotel
15549529,38.09060287475586,13.504898071289062,Villa Scaduto Residence,3,"Corso Baldassare Scaduto, 9/11,","90011 Bagheria, PA, Italia",hotel 3*
2149834,38.07332229614258,13.511086463928224,Franco Il Conte,3,"Via Vallone De Spuches,","90011 Bagheria, PA, Italia",hotel 3*
1551702,38.0789909362793,13.50722599029541,Hotel Centrale Bagheria,3,"Via Greco 5,","90011 Bagheria, PA, Italia",hotel 3*
30077147,38.06594467163086,13.508127212524414,Villa Oltremare Resort,4,"Via San Giovanni Bosco 101,103, 109,","90011 Bagheria, PA, Italia",hotel 4*
52438514,38.09121322631836,13.53946018218994,Hotel Borgo Di Ciàula,4,"113 Via Roma,","90017 Santa Flavia, PA, Italia",hotel 4*
25747808,38.04508590698242,13.550853729248049,Hotel Villa Mare,3,"Via Vittorio Veneto, 45,","90010 Altavilla Milicia, PA, Italia",hotel 3*
16943074,38.10187149047851,13.398117065429688,Hotel Villa D'amato,3,"Via Messina Marine 178/180, Circoscrizione II,","90121 Palermo, PA, Italia",hotel 3*
1730400,38.0953483581543,13.45669937133789,Hotel La Martinica,3,"Viale Europa 9,","90010 Ficarazzi, PA, Italia",hotel 3*
16314846,38.28688430786133,15.80233097076416,Grand Hotel Victoria,4,"Piazza Marconi 4,","89011 Bagnara Calabra, RC, Italia",hotel 4*
2362227,38.28855514526367,15.804729461669922,Albergo Delle Rose,3,"Corso Vittorio Emanuele 27,","89011 Bagnara Calabra, RC, Italia",hotel 3*
27117963,38.2507209777832,15.720637321472168,Hotel Scilla,3,"Via Parco,","89058 Scilla, RC, Italia",hotel 3*
83016429,38.25135803222656,15.710238456726074,Sunset Le Sirene,0,"39 Via Cristoforo Colombo,","89058 Scilla, RC, Italia",hotel
12940575,38.25402069091797,15.718270301818848,Il Casato Deluxe Rooms,0,"Via annunziata, 25,","89058 Scilla, RC, Italia",hotel
2215977,38.25175476074219,15.71114730834961,Hotel U' Bais,4,"Via Nazionale 65,","89058 Scilla, RC, Italia",hotel 4*
2485186,44.37557220458984,8.041339874267578,Hotel Sanremo,3,"Via Garessio 9,","12073 Ceva, CN, Italia",hotel 3*
19584374,44.23896789550781,8.108287811279297,Hotel Villa Elia,3,"Via Valle 26,","17057 Calizzano, SV, Italia",hotel 3*
39415216,44.23701858520508,8.117070198059082,Orso Momo,2,"Via degli orti 1,","17057 Calizzano, SV, Italia",hotel 2*
1226118,45.63364791870117,9.86386489868164,Hotel Moderno,3,"Viale vittorio veneto 53,","24064 Grumello del Monte, BG, Italia",hotel 3*
15609999,45.6953125,9.840063095092772,Albergo Ristorante Della Torre,3,"Piazza Cavour 26/28,","24069 Trescore Balneario, BG, Italia",hotel 3*
16315309,45.62815475463867,9.856149673461914,Il Leone D'oro,3,"Via Dante 17,","24060 Telgate, BG, Italia",hotel 3*
25741734,45.62334442138672,9.87942123413086,Viola Mhotel,4,"Via Brescia 94,","24064 Grumello del Monte, BG, Italia",hotel 4*
25966681,45.66648483276367,9.896958351135254,Fontanile Relais - Valcalepio Lounge,0,"10 Via Fontanile,","24060 Gandosso, BG, Italia",hotel
